,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
6063,2020-03-12T00:00:00.000,AZ,9,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6064,2020-11-18T00:00:00.000,NJ,312477,,,4736.0,693.0,16655,14843.0,1812.0,37.0,11.0,2021-02-19T13:38:31.100,Not agree,Agree
6065,2020-06-29T00:00:00.000,FSM,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2020-06-30T15:27:33.712,Agree,Agree
6066,2021-02-07T00:00:00.000,ND,98184,93610.0,4574.0,29.0,2.0,1428,,,0.0,0.0,2021-02-08T14:53:12.094,Agree,Not agree
6067,2020-09-23T00:00:00.000,AL,147153,132452.0,14701.0,569.0,105.0,2488,2335.0,153.0,31.0,0.0,2020-09-24T13:54:02.843,Agree,Agree
6068,2020-10-13T00:00:00.000,WI,163759,155471.0,8288.0,3428.0,149.0,1518,1508.0,10.0,34.0,0.0,2020-10-14T13:28:39.858,Agree,Agree
6069,2020-06-18T00:00:00.000,FSM,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2020-06-19T15:01:11.041,Agree,Agree
6070,2021-01-28T00:00:00.000,CA,3186610,,,16696.0,0.0,38961,,,737.0,0.0,2021-01-29T14:42:19.981,Not agree,Not agree
6071,2020-09-22T00:00:00.000,DC,15021,,,43.0,0.0,621,,,0.0,0.0,2020-09-23T13:51:22.296,,
6072,2020-03-21T00:00:00.000,MO,82,,,17.0,0.0,3,,,0.0,,2020-03-26T12:22:00.000,Not agree,Not agree
6073,2020-12-04T00:00:00.000,VT,4763,,,121.0,1.0,77,,,2.0,0.0,2020-12-05T14:29:17.537,Not agree,Not agree
6074,2020-12-08T00:00:00.000,DE,42393,40783.0,1610.0,1682.0,59.0,803,707.0,96.0,10.0,1.0,2020-12-09T14:45:40.234,Agree,Agree
6075,2020-05-27T00:00:00.000,MT,485,485.0,0.0,6.0,0.0,17,17.0,0.0,0.0,0.0,2020-05-28T15:12:25.989,Agree,Agree
6076,2021-02-27T00:00:00.000,NC,858548,749388.0,109160.0,2643.0,640.0,11212,9922.0,1290.0,26.0,1.0,2021-02-28T14:48:18.530,Agree,Agree
6077,2020-06-11T00:00:00.000,RI,15862,,,106.0,0.0,823,,,11.0,0.0,2020-06-12T14:17:59.811,Not agree,
6078,2020-05-27T00:00:00.000,MD,49709,,,1286.0,0.0,2428,2307.0,121.0,36.0,-1.0,2020-05-28T15:12:25.989,,Agree
6079,2021-02-06T00:00:00.000,IN,637987,,,2816.0,0.0,11752,11346.0,406.0,66.0,0.0,2021-02-07T14:46:31.377,Not agree,Agree
6080,2020-05-11T00:00:00.000,MD,34061,,,688.0,0.0,1756,1643.0,113.0,73.0,3.0,2020-05-12T17:26:08.000,,Agree
6081,2020-11-29T00:00:00.000,RI,53954,,,0.0,0.0,1346,,,0.0,0.0,2020-11-30T14:51:40.262,Not agree,
6082,2020-05-05T00:00:00.000,CT,30621,28881.0,1740.0,648.0,65.0,2633,1958.0,675.0,77.0,26.0,2020-05-06T16:23:08.000,Agree,Agree
6083,2021-03-01T00:00:00.000,ID,171462,139056.0,32406.0,322.0,89.0,1867,1641.0,226.0,7.0,0.0,2021-03-02T14:54:47.223,Agree,Agree
6084,2020-07-24T00:00:00.000,MD,83054,,,1288.0,0.0,3433,3304.0,129.0,11.0,0.0,2020-07-25T17:40:06.519,,Agree
6085,2020-04-16T00:00:00.000,MI,29263,,,1204.0,,2093,,,172.0,,2020-04-16T16:22:39.452,Agree,Agree
6086,2021-02-04T00:00:00.000,FSM,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2021-02-05T14:54:41.938,Agree,Agree
6087,2020-05-27T00:00:00.000,VT,971,,,4.0,0.0,54,,,0.0,0.0,2020-05-28T15:12:25.989,Not agree,Not agree
6088,2020-10-15T00:00:00.000,DE,22560,21473.0,1087.0,95.0,2.0,661,580.0,81.0,1.0,1.0,2020-10-16T13:33:55.808,Agree,Agree
6089,2020-09-14T00:00:00.000,ME,4918,4415.0,503.0,55.0,16.0,137,136.0,1.0,1.0,0.0,2020-09-15T14:03:59.985,Agree,Agree
6090,2020-09-21T00:00:00.000,OR,30995,29556.0,1439.0,194.0,0.0,529,515.0,14.0,3.0,0.0,2020-09-22T13:51:57.795,Agree,Agree
6091,2020-03-09T00:00:00.000,LA,1,,,1.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Agree
6092,2020-02-09T00:00:00.000,GU,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
6093,2020-09-27T00:00:00.000,LA,166075,,,923.0,0.0,5465,5283.0,182.0,21.0,0.0,2020-09-28T13:50:59.474,Not agree,Agree
6094,2021-03-26T00:00:00.000,CT,305210,282328.0,22882.0,1700.0,309.0,7865,6463.0,1402.0,3.0,2.0,2021-03-27T14:01:18.802,Agree,Agree
6095,2020-09-21T00:00:00.000,WA,82848,,,300.0,0.0,2055,,,18.0,0.0,2020-09-22T13:51:57.795,,
6096,2020-06-29T00:00:00.000,MI,70223,63497.0,6726.0,277.0,41.0,6161,5915.0,246.0,4.0,0.0,2020-06-30T15:27:33.712,Agree,Agree
6097,2020-06-14T00:00:00.000,MD,62032,,,331.0,0.0,2947,2817.0,130.0,8.0,2.0,2020-06-15T14:33:03.950,,Agree
6098,2020-09-11T00:00:00.000,NJ,199929,,,530.0,56.0,16023,14234.0,1789.0,9.0,0.0,2021-02-19T13:38:31.100,Not agree,Agree
6099,2020-06-26T00:00:00.000,ND,3421,3421.0,0.0,28.0,0.0,87,,,9.0,9.0,2020-06-27T17:51:58.649,Agree,Not agree
6100,2020-06-06T00:00:00.000,VT,1045,,,18.0,0.0,55,,,0.0,0.0,2020-06-07T14:23:35.373,Not agree,Not agree
6101,2020-11-15T00:00:00.000,CT,88645,82854.0,5791.0,0.0,0.0,4737,3807.0,930.0,0.0,0.0,2020-11-16T18:40:02.302,Agree,Agree
6102,2020-10-29T00:00:00.000,FSM,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2020-10-30T13:37:23.555,Agree,Agree
6103,2020-12-24T00:00:00.000,AZ,473997,452680.0,21317.0,724.0,724.0,8294,7538.0,756.0,115.0,11.0,2020-12-25T14:25:34.696,Agree,Agree
6104,2020-06-09T00:00:00.000,AZ,28296,27998.0,298.0,618.0,298.0,1070,1004.0,66.0,23.0,66.0,2020-06-10T20:56:25.490,Agree,Agree
6105,2020-09-06T00:00:00.000,GU,1619,,,0.0,0.0,14,,,0.0,0.0,2020-09-07T13:37:36.613,Not agree,Not agree
6106,2020-11-25T00:00:00.000,WA,153906,,,2887.0,0.0,2704,,,14.0,0.0,2020-11-26T14:44:21.114,,
6107,2021-03-12T00:00:00.000,LA,436482,,,547.0,98.0,9861,9122.0,739.0,33.0,5.0,2021-03-13T15:19:19.967,Not agree,Agree
6108,2020-12-05T00:00:00.000,WA,175793,,,1503.0,0.0,2925,,,0.0,0.0,2020-12-06T14:51:16.617,,
6109,2020-11-06T00:00:00.000,IL,465540,465540.0,0.0,11790.0,-6259.0,10397,10079.0,318.0,84.0,35.0,2020-11-07T14:45:17.940,Agree,Agree
6110,2021-03-05T00:00:00.000,IL,1194702,1194702.0,0.0,1442.0,0.0,22946,20700.0,2246.0,44.0,12.0,2021-03-06T15:08:48.630,Agree,Agree
6111,2021-03-10T00:00:00.000,MT,101243,95009.0,6234.0,150.0,351.0,1387,1387.0,0.0,2.0,0.0,2021-03-11T15:36:21.295,Agree,Agree
6112,2021-02-14T00:00:00.000,DE,83003,78743.0,4260.0,331.0,47.0,1283,1160.0,123.0,1.0,0.0,2021-02-15T14:46:24.739,Agree,Agree
6113,2020-06-06T00:00:00.000,NE,15543,,,164.0,0.0,188,,,2.0,0.0,2020-06-07T14:23:35.373,Not agree,Not agree
6114,2020-10-03T00:00:00.000,NV,81812,,,526.0,0.0,1662,,,11.0,0.0,2020-10-04T13:35:23.162,,
6115,2020-11-10T00:00:00.000,ND,57373,57373.0,0.0,1031.0,0.0,686,,,12.0,0.0,2020-11-11T15:15:25.262,Agree,Not agree
6116,2020-12-25T00:00:00.000,NJ,501543,,,5403.0,343.0,18595,16650.0,1945.0,51.0,0.0,2021-02-19T13:38:31.100,Not agree,Agree
6117,2020-03-08T00:00:00.000,IN,2,,,1.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Agree
6118,2020-04-12T00:00:00.000,IL,20852,,,1672.0,,720,,,43.0,,2020-04-11T16:22:39.452,Agree,Agree
6119,2020-08-17T00:00:00.000,OR,23451,22320.0,1131.0,-293.0,0.0,396,388.0,8.0,3.0,0.0,2020-08-18T14:26:55.280,Agree,Agree
6120,2020-05-15T00:00:00.000,SC,8576,8576.0,0.0,244.0,0.0,390,,,5.0,0.0,2021-03-24T13:33:43.058,Agree,Not agree
6121,2020-04-15T00:00:00.000,RI,3529,,,160.0,,87,,,7.0,,2020-04-15T16:22:39.452,Not agree,
6122,2021-02-16T00:00:00.000,MI,631532,576264.0,55268.0,1124.0,349.0,16149,15177.0,972.0,19.0,0.0,2021-02-17T14:51:58.706,Agree,Agree
6123,2020-12-04T00:00:00.000,DE,38398,36986.0,1412.0,942.0,7.0,782,688.0,94.0,3.0,0.0,2020-12-05T14:29:17.537,Agree,Agree
6124,2020-02-11T00:00:00.000,AL,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6125,2020-04-06T00:00:00.000,NV,1953,,,117.0,,58,,,12.0,,2020-04-05T16:22:39.452,,
6126,2020-02-06T00:00:00.000,WY,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6127,2020-07-01T00:00:00.000,LA,60178,,,2083.0,0.0,3238,3130.0,108.0,17.0,0.0,2020-07-02T15:10:03.527,Not agree,Agree
6128,2020-02-22T00:00:00.000,IL,2,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6129,2020-08-02T00:00:00.000,NE,26702,,,311.0,0.0,332,,,0.0,0.0,2020-08-03T14:31:01.928,Not agree,Not agree
6130,2021-01-21T00:00:00.000,VT,10580,,,109.0,3.0,168,,,3.0,0.0,2021-01-22T14:51:49.095,Not agree,Not agree
6131,2021-02-26T00:00:00.000,KY,402926,309388.0,93538.0,1176.0,388.0,4600,4175.0,425.0,30.0,1.0,2021-02-27T14:51:23.719,Agree,Agree
6132,2020-12-06T00:00:00.000,NV,168139,,,2511.0,0.0,2315,,,14.0,0.0,2020-12-07T14:38:33.257,,
6133,2020-04-15T00:00:00.000,ME,770,,,36.0,,24,,,4.0,,2020-04-15T16:22:39.452,Agree,Agree
6134,2020-07-28T00:00:00.000,IN,63678,,,771.0,0.0,2924,2725.0,199.0,18.0,2.0,2020-07-29T14:34:46.946,Not agree,Agree
6135,2020-07-01T00:00:00.000,AZ,84092,83645.0,447.0,4877.0,13.0,1720,1607.0,113.0,88.0,10.0,2020-07-02T15:10:03.527,Agree,Agree
6136,2021-03-19T00:00:00.000,ND,101602,95678.0,5924.0,88.0,26.0,1461,,,1.0,0.0,2021-03-20T14:03:21.260,Agree,Not agree
6137,2020-04-05T00:00:00.000,VI,42,,,0.0,,1,,,1.0,,2020-04-04T16:22:39.452,,
6138,2020-12-20T00:00:00.000,MI,496056,458852.0,37204.0,0.0,0.0,12074,11461.0,613.0,0.0,0.0,2020-12-21T14:39:53.673,Agree,Agree
6139,2020-04-07T00:00:00.000,AZ,2575,,,119.0,,73,,,8.0,,2020-04-07T16:22:39.452,Agree,Agree
6140,2021-01-31T00:00:00.000,MI,610138,559241.0,50897.0,0.0,0.0,15525,14601.0,924.0,0.0,0.0,2021-02-01T14:50:29.869,Agree,Agree
6141,2020-11-23T00:00:00.000,MD,185464,,,1667.0,0.0,4481,4325.0,156.0,33.0,1.0,2020-11-24T15:27:55.668,,Agree
6142,2020-10-16T00:00:00.000,MD,135127,,,798.0,0.0,4036,3891.0,145.0,4.0,0.0,2020-10-17T14:09:18.876,,Agree
6143,2020-01-24T00:00:00.000,CT,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6144,2021-01-17T00:00:00.000,NJ,627221,565097.0,62124.0,5132.0,458.0,20439,18348.0,2091.0,25.0,0.0,2021-01-18T14:39:32.141,Agree,Agree
6145,2021-03-07T00:00:00.000,MT,100914,95390.0,5524.0,72.0,18.0,1381,1381.0,0.0,0.0,0.0,2021-03-08T14:47:36.155,Agree,Agree
6146,2021-03-04T00:00:00.000,NH,76178,,,188.0,27.0,1178,,,3.0,1.0,2021-03-05T16:11:33.097,Not agree,Not agree
6147,2020-08-04T00:00:00.000,AZ,180505,180505.0,0.0,1008.0,0.0,3845,3845.0,0.0,66.0,0.0,2020-08-05T14:13:18.333,Agree,Agree
6148,2020-09-26T00:00:00.000,MD,123403,,,431.0,0.0,3935,3790.0,145.0,10.0,0.0,2020-09-27T13:39:49.124,,Agree
6149,2020-10-02T00:00:00.000,MD,126819,,,597.0,0.0,3957,3813.0,144.0,7.0,0.0,2020-10-03T13:39:53.719,,Agree
6150,2020-08-11T00:00:00.000,OR,21774,20643.0,1131.0,286.0,1131.0,368,360.0,8.0,11.0,8.0,2020-08-12T13:50:14.465,Agree,Agree
6151,2020-08-05T00:00:00.000,AZ,182203,182203.0,0.0,1698.0,0.0,3932,3932.0,0.0,87.0,0.0,2020-08-06T14:12:27.571,Agree,Agree
6152,2021-01-17T00:00:00.000,ID,155554,127092.0,28462.0,278.0,131.0,1607,1415.0,192.0,2.0,1.0,2021-01-18T14:39:32.141,Agree,Agree
6153,2020-02-22T00:00:00.000,WI,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6154,2020-07-15T00:00:00.000,NC,91563,91266.0,297.0,1816.0,34.0,1568,1567.0,1.0,16.0,0.0,2021-02-19T13:38:31.100,Agree,Agree
6155,2020-06-21T00:00:00.000,MN,33227,,,307.0,0.0,1416,1384.0,32.0,4.0,0.0,2020-06-22T15:24:02.542,,Agree
6156,2021-03-04T00:00:00.000,NE,202310,,,337.0,0.0,2112,,,20.0,0.0,2021-03-05T16:11:33.097,Not agree,Not agree
6157,2020-02-14T00:00:00.000,LA,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Agree
6158,2020-07-20T00:00:00.000,MO,33468,,,1073.0,9.0,1132,,,3.0,0.0,2020-07-21T10:50:00.000,Not agree,Not agree
6159,2020-08-09T00:00:00.000,FSM,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2020-08-10T14:23:35.555,Agree,Agree
6160,2020-10-16T00:00:00.000,MS,110006,98475.0,11531.0,751.0,229.0,3171,2879.0,292.0,11.0,1.0,2020-10-17T14:09:18.876,Agree,Agree
6161,2021-01-18T00:00:00.000,IN,592709,,,2498.0,0.0,9340,8966.0,374.0,30.0,0.0,2021-01-19T14:37:00.036,Not agree,Agree
6162,2020-07-18T00:00:00.000,WA,46026,,,959.0,0.0,1444,,,10.0,0.0,2020-07-19T15:05:47.084,,
6163,2020-04-22T00:00:00.000,WY,447,326.0,121.0,6.0,2.0,6,6.0,0.0,0.0,0.0,2020-04-22T16:22:39.452,Agree,Agree
6164,2020-02-27T00:00:00.000,NJ,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6165,2020-10-16T00:00:00.000,OR,38935,37215.0,1720.0,410.0,0.0,617,602.0,15.0,6.0,0.0,2020-10-17T14:09:18.876,Agree,Agree
6166,2020-09-16T00:00:00.000,FSM,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2020-09-17T13:45:45.666,Agree,Agree
6167,2020-09-11T00:00:00.000,WI,91625,86250.0,5375.0,1443.0,74.0,1205,1197.0,8.0,4.0,0.0,2020-09-12T14:12:43.160,Agree,Agree
6168,2020-09-11T00:00:00.000,OR,28865,27498.0,1367.0,211.0,0.0,499,486.0,13.0,2.0,0.0,2020-09-12T14:12:43.160,Agree,Agree
6169,2020-05-01T00:00:00.000,WA,14637,,,310.0,0.0,824,,,10.0,0.0,2020-05-02T15:47:19.352,,
6170,2020-01-22T00:00:00.000,MN,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,,Agree
6171,2021-02-21T00:00:00.000,CT,273101,256139.0,16962.0,0.0,0.0,7523,6166.0,1357.0,0.0,0.0,2021-02-22T14:53:38.566,Agree,Agree
6172,2021-02-25T00:00:00.000,KY,401750,308600.0,93150.0,1443.0,384.0,4570,4146.0,424.0,43.0,4.0,2021-02-26T15:02:41.950,Agree,Agree
6173,2020-07-22T00:00:00.000,FSM,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2020-07-23T14:48:19.028,Agree,Agree
6174,2020-05-14T00:00:00.000,MO,10302,,,192.0,0.0,562,,,20.0,0.0,2020-05-15T12:11:00.000,Not agree,Not agree
6175,2020-04-03T00:00:00.000,ID,1013,,,122.0,,10,,,1.0,,2020-04-03T16:22:39.452,Agree,Agree
6176,2020-08-24T00:00:00.000,NV,66275,,,409.0,0.0,1230,,,3.0,0.0,2020-08-25T14:02:54.539,,
6177,2020-08-20T00:00:00.000,AZ,196280,194734.0,1546.0,723.0,31.0,4684,4429.0,255.0,50.0,-1.0,2020-08-21T14:27:34.675,Agree,Agree
6178,2020-08-02T00:00:00.000,WA,58172,,,631.0,0.0,1596,,,4.0,0.0,2020-08-03T14:31:01.928,,
6179,2020-11-04T00:00:00.000,DE,25753,24554.0,1199.0,219.0,1.0,716,629.0,87.0,4.0,0.0,2020-11-05T14:39:23.079,Agree,Agree
6180,2020-12-25T00:00:00.000,AZ,486935,465013.0,21922.0,12938.0,605.0,8409,7635.0,774.0,115.0,18.0,2020-12-26T14:34:18.488,Agree,Agree
6181,2021-01-26T00:00:00.000,DE,75490,71983.0,3507.0,299.0,43.0,1065,958.0,107.0,16.0,0.0,2021-01-27T14:53:24.793,Agree,Agree
6182,2020-02-23T00:00:00.000,AL,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6183,2020-10-04T00:00:00.000,AL,159169,140445.0,18724.0,789.0,70.0,2558,2416.0,142.0,0.0,0.0,2020-10-05T13:49:47.107,Agree,Agree
6184,2020-02-02T00:00:00.000,VT,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
6185,2020-03-04T00:00:00.000,MO,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
6186,2021-01-30T00:00:00.000,AL,455582,359355.0,96227.0,0.0,0.0,7566,6094.0,1472.0,0.0,0.0,2021-01-31T14:48:12.513,Agree,Agree
6187,2020-06-22T00:00:00.000,NJ,170194,,,305.0,32.0,12895,12895.0,0.0,25.0,0.0,2021-02-19T13:38:31.100,Not agree,Agree
6188,2020-03-21T00:00:00.000,DC,98,,,21.0,,1,,,0.0,,2020-03-26T16:22:39.452,,
6189,2020-04-18T00:00:00.000,NC,6140,6140.0,0.0,281.0,0.0,164,164.0,0.0,12.0,0.0,2021-02-19T13:38:31.100,Agree,Agree
6190,2020-12-15T00:00:00.000,NH,32545,,,670.0,0.0,604,,,0.0,0.0,2020-12-16T14:28:57.146,Not agree,Not agree
6191,2020-11-26T00:00:00.000,KY,166139,137387.0,28752.0,0.0,0.0,1835,1784.0,51.0,0.0,1.0,2020-11-27T15:07:59.229,Agree,Agree
6192,2020-12-31T00:00:00.000,CT,185708,174679.0,11029.0,2045.0,273.0,5995,4854.0,1141.0,31.0,5.0,2021-01-01T14:49:07.256,Agree,Agree
6193,2020-12-01T00:00:00.000,NE,130194,,,1787.0,0.0,1080,,,62.0,0.0,2020-12-02T15:48:48.293,Not agree,Not agree
6194,2021-01-24T00:00:00.000,ID,159506,130105.0,29401.0,181.0,31.0,1669,1464.0,205.0,1.0,1.0,2021-01-25T14:42:40.885,Agree,Agree
6195,2020-09-22T00:00:00.000,NJ,205217,,,506.0,80.0,16076,14285.0,1791.0,7.0,0.0,2021-02-19T13:38:31.100,Not agree,Agree
6196,2020-10-18T00:00:00.000,NH,9694,,,70.0,12.0,467,,,1.0,0.0,2020-10-19T14:06:44.391,Not agree,Not agree
6197,2020-07-30T00:00:00.000,DC,12057,,,58.0,0.0,584,,,0.0,0.0,2020-07-31T14:35:06.518,,
6198,2021-03-17T00:00:00.000,MN,499962,,,1036.0,243.0,6824,6387.0,437.0,7.0,0.0,2021-03-18T14:01:55.607,,Agree
6199,2020-09-24T00:00:00.000,WY,5305,4488.0,817.0,136.0,16.0,50,50.0,0.0,0.0,0.0,2020-09-25T13:54:10.196,Agree,Agree
6200,2020-10-04T00:00:00.000,MT,14635,14635.0,0.0,74.0,0.0,187,187.0,0.0,1.0,0.0,2020-10-05T13:49:47.107,Agree,Agree
6201,2021-02-20T00:00:00.000,DC,39553,,,92.0,0.0,994,,,1.0,0.0,2021-02-21T14:57:50.842,,
6202,2021-01-19T00:00:00.000,WY,49922,42638.0,7284.0,214.0,91.0,550,550.0,0.0,28.0,0.0,2021-01-20T14:44:03.544,Agree,Agree
6203,2020-02-29T00:00:00.000,AL,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6204,2020-09-08T00:00:00.000,MD,113575,,,336.0,0.0,3816,3672.0,144.0,9.0,0.0,2020-09-09T13:47:50.836,,Agree
6205,2021-02-03T00:00:00.000,AZ,767379,718486.0,48893.0,2296.0,319.0,13576,12059.0,1517.0,214.0,67.0,2021-02-04T14:53:58.929,Agree,Agree
6206,2020-05-04T00:00:00.000,CT,29973,28298.0,1675.0,661.0,-85.0,2556,1907.0,649.0,61.0,7.0,2020-05-05T17:25:08.000,Agree,Agree
6207,2021-02-25T00:00:00.000,WY,54202,45925.0,8277.0,214.0,90.0,671,671.0,0.0,0.0,0.0,2021-02-26T15:02:41.950,Agree,Agree
6208,2020-04-25T00:00:00.000,ME,990,990.0,0.0,25.0,0.0,50,50.0,0.0,3.0,0.0,2020-05-25T15:38:40.000,Agree,Agree
6209,2020-08-16T00:00:00.000,VT,1515,,,6.0,0.0,58,,,0.0,0.0,2020-08-17T14:26:31.025,Not agree,Not agree
6210,2020-07-25T00:00:00.000,WA,51849,,,1025.0,0.0,1494,,,-1.0,0.0,2020-07-26T15:17:16.725,,
6211,2020-10-24T00:00:00.000,MI,175612,158026.0,17586.0,3490.0,152.0,7522,7182.0,340.0,38.0,3.0,2020-10-25T13:45:35.790,Agree,Agree
6212,2020-04-22T00:00:00.000,DC,3206,,,108.0,0.0,127,,,15.0,0.0,2020-04-22T16:22:39.452,,
6213,2021-03-10T00:00:00.000,MN,493013,,,905.0,186.0,6773,6337.0,436.0,9.0,0.0,2021-03-11T15:36:21.295,,Agree
6214,2020-05-03T00:00:00.000,WI,7964,7964.0,0.0,304.0,0.0,339,339.0,0.0,5.0,0.0,2020-05-04T22:49:24.344,Agree,Agree
6215,2021-01-22T00:00:00.000,SC,430868,378266.0,52602.0,4648.0,1027.0,7111,,,55.0,8.0,2021-03-24T13:33:43.058,Agree,Not agree
6216,2020-10-01T00:00:00.000,ID,42561,38584.0,3977.0,513.0,115.0,472,433.0,39.0,3.0,1.0,2020-10-02T13:40:08.052,Agree,Agree
6217,2020-08-27T00:00:00.000,ME,4437,3982.0,455.0,21.0,2.0,132,131.0,1.0,0.0,0.0,2020-08-28T13:43:49.392,Agree,Agree
6218,2020-03-28T00:00:00.000,WA,4310,,,587.0,,189,,,14.0,,2020-03-28T16:22:39.452,,
6219,2020-12-21T00:00:00.000,MO,405295,,,3239.0,859.0,4947,,,10.0,0.0,2020-12-22T09:35:00.000,Not agree,Not agree
6220,2020-03-19T00:00:00.000,MN,115,,,26.0,,0,,,0.0,,2020-03-26T16:22:39.452,,Agree
6221,2020-11-15T00:00:00.000,GU,5924,,,0.0,0.0,92,,,0.0,0.0,2020-11-16T18:40:02.302,Not agree,Not agree
6222,2020-01-25T00:00:00.000,VA,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
6223,2020-06-17T00:00:00.000,AL,27327,26929.0,398.0,415.0,10.0,792,787.0,5.0,7.0,-1.0,2020-06-18T17:16:14.582,Agree,Agree
6224,2020-08-26T00:00:00.000,VT,1577,,,5.0,0.0,58,,,0.0,0.0,2020-08-27T13:42:08.515,Not agree,Not agree
6225,2021-03-14T00:00:00.000,WY,55163,46714.0,8449.0,0.0,0.0,691,691.0,0.0,0.0,0.0,2021-03-15T14:03:45.324,Agree,Agree
6226,2020-11-27T00:00:00.000,IL,705063,705063.0,0.0,7574.0,0.0,12686,12029.0,657.0,90.0,24.0,2020-11-28T14:46:47.693,Agree,Agree
6227,2020-10-12T00:00:00.000,MS,105941,95966.0,9975.0,1009.0,332.0,3115,2839.0,276.0,14.0,4.0,2020-10-13T13:29:38.712,Agree,Agree
6228,2021-01-02T00:00:00.000,NV,228871,,,1825.0,0.0,3151,,,5.0,0.0,2021-01-03T14:53:25.031,,
6229,2021-01-30T00:00:00.000,MO,527159,,,1298.0,337.0,6748,,,0.0,0.0,2021-01-31T09:48:00.000,Not agree,Not agree
6230,2021-01-11T00:00:00.000,IN,567338,,,3685.0,0.0,9016,8643.0,373.0,31.0,1.0,2021-01-12T14:48:35.544,Not agree,Agree
6231,2020-11-23T00:00:00.000,DC,20290,,,139.0,0.0,672,,,2.0,0.0,2020-11-24T15:27:55.668,,
6232,2020-08-06T00:00:00.000,WA,60917,,,833.0,0.0,1653,,,29.0,0.0,2020-08-07T23:57:59.479,,
6233,2020-11-22T00:00:00.000,AZ,299665,291043.0,8622.0,4331.0,168.0,6464,5992.0,472.0,7.0,0.0,2020-11-23T15:04:35.152,Agree,Agree
6234,2020-06-20T00:00:00.000,MT,716,716.0,0.0,18.0,0.0,20,20.0,0.0,0.0,0.0,2020-06-21T14:32:57.913,Agree,Agree
6235,2020-09-23T00:00:00.000,VT,1722,,,1.0,0.0,58,,,0.0,0.0,2020-09-24T13:54:02.843,Not agree,Not agree
6236,2020-06-12T00:00:00.000,ID,3353,3023.0,330.0,51.0,12.0,87,67.0,20.0,1.0,0.0,2020-06-13T17:46:26.029,Agree,Agree
6237,2020-11-11T00:00:00.000,SC,190631,179151.0,11480.0,1348.0,273.0,4177,,,23.0,2.0,2021-03-24T13:33:43.058,Agree,Not agree
6238,2021-03-22T00:00:00.000,KY,421121,321363.0,99758.0,293.0,96.0,5799,5256.0,543.0,61.0,5.0,2021-03-23T14:05:18.025,Agree,Agree
6239,2020-11-19T00:00:00.000,VA,213332,191972.0,21360.0,2544.0,729.0,3912,3605.0,307.0,16.0,5.0,2020-11-20T15:06:16.717,Agree,Agree
6240,2020-11-09T00:00:00.000,VA,194913,178433.0,16480.0,1435.0,243.0,3726,3460.0,266.0,13.0,0.0,2020-11-10T14:45:45.196,Agree,Agree
6241,2021-02-01T00:00:00.000,CT,253954,238535.0,15419.0,3931.0,210.0,7119,5806.0,1313.0,73.0,8.0,2021-02-02T14:51:51.706,Agree,Agree
6242,2020-02-12T00:00:00.000,VT,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
6243,2020-06-13T00:00:00.000,CA,145643,,,3660.0,0.0,4989,,,46.0,0.0,2020-06-14T14:19:43.716,Not agree,Not agree
6244,2021-01-12T00:00:00.000,VA,412545,339468.0,73077.0,4598.0,1333.0,5552,4892.0,660.0,75.0,16.0,2021-01-13T14:44:58.633,Agree,Agree
6245,2020-03-14T00:00:00.000,NC,23,23.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0,2021-02-19T13:38:31.100,Agree,Agree
